Date,Value
2011-08-24,7082.0
2011-08-23,7333.0
2011-08-22,7425.0
2011-08-21,7924.0
2011-08-20,7355.0
2011-08-19,7125.0
2011-08-18,7787.0
2011-08-17,7457.0
2011-08-16,8128.0
2011-08-15,9259.0
2011-08-14,8347.0
2011-08-13,7621.0
2011-08-12,7386.0
2011-08-11,7064.0
2011-08-10,8116.0
2011-08-09,8382.0
2011-08-08,8638.0
2011-08-07,7110.0
2011-08-06,6725.0
2011-08-05,7080.0
2011-08-04,7308.0
2011-08-03,8251.0
2011-08-02,8054.0
2011-08-01,8813.0
2011-07-31,8032.0
2011-07-30,7429.0
2011-07-29,6854.0
2011-07-28,7460.0
2011-07-27,7818.0
2011-07-26,8329.0
2011-07-25,8401.0
2011-07-24,9555.0
2011-07-23,7866.0
2011-07-22,8034.0
2011-07-21,8437.0
2011-07-20,8608.0
2011-07-19,8545.0
2011-07-18,9863.0
2011-07-17,8185.0
2011-07-16,9110.0
2011-07-15,7821.0
2011-07-14,8630.0
2011-07-13,8419.0
2011-07-12,9575.0
2011-07-11,8795.0
2011-07-10,9867.0
2011-07-09,8057.0
2011-07-08,8397.0
2011-07-07,8211.0
2011-07-06,9392.0
2011-07-05,11053.0
2011-07-04,8481.0
2011-07-03,9495.0
2011-07-02,7973.0
2011-07-01,9454.0
2011-06-30,9450.0
2011-06-29,9885.0
2011-06-28,10158.0
2011-06-27,10892.0
2011-06-26,11438.0
2011-06-25,10298.0
2011-06-24,9517.0
2011-06-23,11134.0
2011-06-22,10512.0
2011-06-21,11810.0
2011-06-20,9152.0
2011-06-19,11278.0
2011-06-18,11478.0
2011-06-17,12025.0
2011-06-16,11548.0
2011-06-15,11777.0
2011-06-14,14172.0
2011-06-13,12602.0
2011-06-12,12238.0
2011-06-11,11668.0
2011-06-10,11162.0
2011-06-09,11233.0
2011-06-08,12167.0
2011-06-07,11394.0
2011-06-06,8704.0
2011-06-05,9808.0
2011-06-04,8161.0
2011-06-03,8773.0
2011-06-02,8374.0
2011-06-01,7157.0
2011-05-31,6069.0
2011-05-30,6203.0
2011-05-29,4835.0
2011-05-28,4725.0
2011-05-27,5054.0
2011-05-26,5491.0
2011-05-25,6818.0
2011-05-24,6172.0
2011-05-23,5562.0
2011-05-22,5775.0
2011-05-21,5447.0
2011-05-20,4822.0
2011-05-19,4803.0
2011-05-18,5131.0
2011-05-17,4997.0
2011-05-16,4355.0
2011-05-15,4160.0
2011-05-14,3990.0
2011-05-13,4349.0
2011-05-12,4404.0
2011-05-11,2636.0
2011-05-10,3272.0
2011-05-09,3147.0
2011-05-08,3560.0
2011-05-07,2777.0
2011-05-06,3889.0
2011-05-05,3249.0
2011-05-04,3399.0
2011-05-03,2967.0
2011-05-02,3235.0
2011-05-01,2519.0
2011-04-30,4648.0
2011-04-29,4022.0
2011-04-28,3474.0
2011-04-27,3618.0
2011-04-26,4550.0
2011-04-25,2753.0
2011-04-24,2516.0
2011-04-23,2496.0
2011-04-22,2100.0
2011-04-21,2262.0
2011-04-20,1912.0
2011-04-19,3173.0
2011-04-18,3567.0
2011-04-17,2711.0
2011-04-16,2320.0
2011-04-15,1980.0
2011-04-14,2001.0
2011-04-13,2968.0
2011-04-12,2480.0
2011-04-11,2019.0
2011-04-10,1879.0
2011-04-09,1653.0
2011-04-08,1749.0
2011-04-07,1700.0
2011-04-06,1842.0
2011-04-05,1768.0
2011-04-04,2272.0
2011-04-03,2327.0
2011-04-02,1603.0
2011-04-01,1804.0
2011-03-31,1573.0
2011-03-30,2206.0
2011-03-29,1625.0
2011-03-28,2915.0
2011-03-27,3420.0
2011-03-26,2272.0
2011-03-25,2987.0
2011-03-24,2087.0
2011-03-23,2218.0
2011-03-22,4368.0
2011-03-21,2301.0
2011-03-20,7322.0
2011-03-19,2674.0
2011-03-18,3114.0
2011-03-17,2759.0
2011-03-16,3188.0
2011-03-15,3237.0
2011-03-14,2499.0
2011-03-13,2981.0
2011-03-12,2475.0
2011-03-11,2812.0
2011-03-10,2107.0
2011-03-09,1491.0
2011-03-08,1787.0
2011-03-07,2530.0
2011-03-06,2120.0
2011-03-05,1918.0
2011-03-04,1946.0
2011-03-03,2119.0
2011-03-02,3002.0
2011-03-01,2974.0
2011-02-28,1660.0
2011-02-27,1932.0
2011-02-26,2261.0
2011-02-25,1964.0
2011-02-24,2134.0
2011-02-23,1957.0
2011-02-22,2394.0
2011-02-21,2152.0
2011-02-20,1969.0
2011-02-19,1698.0
2011-02-18,1773.0
2011-02-17,2086.0
2011-02-16,2255.0
2011-02-15,2062.0
2011-02-14,2267.0
2011-02-13,1978.0
2011-02-12,1841.0
2011-02-11,1903.0
2011-02-10,2433.0
2011-02-09,1866.0
2011-02-08,1033.0
2011-02-07,842.0
2011-02-06,911.0
2011-02-05,857.0
2011-02-04,887.0
2011-02-03,918.0
2011-02-02,777.0
2011-02-01,1004.0
2011-01-31,985.0
2011-01-30,1815.0
2011-01-29,2203.0
2011-01-28,1290.0
2011-01-27,1036.0
2011-01-26,900.0
2011-01-25,985.0
2011-01-24,965.0
2011-01-23,1334.0
2011-01-22,1073.0
2011-01-21,1431.0
2011-01-20,1047.0
2011-01-19,847.0
2011-01-18,967.0
2011-01-17,870.0
2011-01-16,816.0
2011-01-15,1027.0
2011-01-14,932.0
2011-01-13,1285.0
2011-01-12,1271.0
2011-01-11,1233.0
2011-01-10,1262.0
2011-01-09,1358.0
2011-01-08,1193.0
2011-01-07,1392.0
2011-01-06,880.0
2011-01-05,850.0
2011-01-04,1192.0
2011-01-03,1242.0
2011-01-02,853.0
2011-01-01,593.0
2010-12-31,594.0
2010-12-30,579.0
2010-12-29,542.0
2010-12-28,641.0
2010-12-27,584.0
2010-12-26,507.0
2010-12-25,650.0
2010-12-24,555.0
2010-12-23,578.0
2010-12-22,552.0
2010-12-21,634.0
2010-12-20,616.0
2010-12-19,934.0
2010-12-18,547.0
2010-12-17,466.0
2010-12-16,503.0
2010-12-15,523.0
2010-12-14,610.0
2010-12-13,683.0
2010-12-12,723.0
2010-12-11,564.0
2010-12-10,504.0
2010-12-09,382.0
2010-12-08,516.0
2010-12-07,537.0
2010-12-06,548.0
2010-12-05,447.0
2010-12-04,436.0
2010-12-03,402.0
2010-12-02,411.0
2010-12-01,472.0
2010-11-30,505.0
2010-11-29,455.0
2010-11-28,435.0
2010-11-27,457.0
2010-11-26,490.0
2010-11-25,1542.0
2010-11-24,5883.0
2010-11-23,2749.0
2010-11-22,338.0
2010-11-21,395.0
2010-11-20,10378.0
2010-11-19,12322.0
2010-11-18,7731.0
2010-11-17,434.0
2010-11-16,463.0
2010-11-15,12087.0
2010-11-14,1855.0
2010-11-13,399.0
2010-11-12,333.0
2010-11-11,296.0
2010-11-10,429.0
2010-11-09,372.0
2010-11-08,458.0
2010-11-07,498.0
2010-11-06,445.0
2010-11-05,389.0
2010-11-04,416.0
2010-11-03,339.0
2010-11-02,334.0
2010-11-01,283.0
2010-10-31,364.0
2010-10-30,311.0
2010-10-29,444.0
2010-10-28,466.0
2010-10-27,500.0
2010-10-26,569.0
2010-10-25,486.0
2010-10-24,479.0
2010-10-23,473.0
2010-10-22,623.0
2010-10-21,495.0
2010-10-20,602.0
2010-10-19,693.0
2010-10-18,964.0
2010-10-17,517.0
2010-10-16,485.0
2010-10-15,412.0
2010-10-14,333.0
2010-10-13,376.0
2010-10-12,350.0
2010-10-11,361.0
2010-10-10,348.0
2010-10-09,373.0
2010-10-08,382.0
2010-10-07,343.0
2010-10-06,370.0
2010-10-05,408.0
2010-10-04,353.0
2010-10-03,414.0
2010-10-02,401.0
2010-10-01,501.0
2010-09-30,563.0
2010-09-29,358.0
2010-09-28,998.0
2010-09-27,467.0
2010-09-26,639.0
2010-09-25,454.0
2010-09-24,451.0
2010-09-23,558.0
2010-09-22,698.0
2010-09-21,799.0
2010-09-20,636.0
2010-09-19,422.0
2010-09-18,339.0
2010-09-17,431.0
2010-09-16,379.0
2010-09-15,380.0
2010-09-14,450.0
2010-09-13,437.0
2010-09-12,436.0
2010-09-11,350.0
2010-09-10,296.0
2010-09-09,378.0
2010-09-08,343.0
2010-09-07,292.0
2010-09-06,271.0
2010-09-05,298.0
2010-09-04,303.0
2010-09-03,286.0
2010-09-02,314.0
2010-09-01,308.0
2010-08-31,408.0
2010-08-30,465.0
2010-08-29,288.0
2010-08-28,268.0
2010-08-27,348.0
2010-08-26,291.0
2010-08-25,374.0
2010-08-24,396.0
2010-08-23,337.0
2010-08-22,389.0
2010-08-21,350.0
2010-08-20,348.0
2010-08-19,398.0
2010-08-18,368.0
2010-08-17,377.0
2010-08-16,352.0
2010-08-15,318.0
2010-08-14,423.0
2010-08-13,424.0
2010-08-12,508.0
2010-08-11,407.0
2010-08-10,384.0
2010-08-09,402.0
2010-08-08,423.0
2010-08-07,323.0
2010-08-06,287.0
2010-08-05,368.0
2010-08-04,604.0
2010-08-03,375.0
2010-08-02,623.0
2010-08-01,413.0
2010-07-31,324.0
2010-07-30,295.0
2010-07-29,362.0
2010-07-28,3455.0
2010-07-27,342.0
2010-07-26,445.0
2010-07-25,468.0
2010-07-24,2337.0
2010-07-23,374.0
2010-07-22,392.0
2010-07-21,428.0
2010-07-20,465.0
2010-07-19,627.0
2010-07-18,487.0
2010-07-17,427.0
2010-07-16,462.0
2010-07-15,1393.0
2010-07-14,1793.0
2010-07-13,5659.0
2010-07-12,1739.0
2010-07-11,1830.0
2010-07-10,242.0
2010-07-09,238.0
2010-07-08,258.0
2010-07-07,240.0
2010-07-06,209.0
2010-07-05,224.0
2010-07-04,243.0
2010-07-03,245.0
2010-07-02,283.0
2010-07-01,239.0
2010-06-30,273.0
2010-06-29,283.0
2010-06-28,253.0
2010-06-27,236.0
2010-06-26,215.0
2010-06-25,205.0
2010-06-24,227.0
2010-06-23,247.0
2010-06-22,242.0
2010-06-21,235.0
2010-06-20,242.0
2010-06-19,216.0
2010-06-18,218.0
2010-06-17,184.0
2010-06-16,208.0
2010-06-15,196.0
2010-06-14,288.0
2010-06-13,246.0
2010-06-12,221.0
2010-06-11,226.0
2010-06-10,248.0
2010-06-09,224.0
2010-06-08,199.0
2010-06-07,222.0
2010-06-06,211.0
2010-06-05,201.0
2010-06-04,188.0
2010-06-03,200.0
2010-06-02,219.0
2010-06-01,182.0
2010-05-31,178.0
2010-05-30,207.0
2010-05-29,200.0
2010-05-28,262.0
2010-05-27,265.0
2010-05-26,278.0
2010-05-25,259.0
2010-05-24,267.0
2010-05-23,262.0
2010-05-22,300.0
2010-05-21,227.0
2010-05-20,230.0
2010-05-19,221.0
2010-05-18,212.0
2010-05-17,217.0
2010-05-16,173.0
2010-05-15,118.0
2010-05-14,138.0
2010-05-13,148.0
2010-05-12,164.0
2010-05-11,147.0
2010-05-10,138.0
2010-05-09,161.0
2010-05-08,193.0
2010-05-07,170.0
2010-05-06,166.0
2010-05-05,173.0
2010-05-04,191.0
2010-05-03,151.0
2010-05-02,186.0
2010-05-01,197.0
2010-04-30,187.0
2010-04-29,181.0
2010-04-28,197.0
2010-04-27,219.0
2010-04-26,225.0
2010-04-25,220.0
2010-04-24,210.0
2010-04-23,191.0
2010-04-22,198.0
2010-04-21,210.0
2010-04-20,251.0
2010-04-19,242.0
2010-04-18,2296.0
2010-04-17,1337.0
2010-04-16,242.0
2010-04-15,234.0
2010-04-14,287.0
2010-04-13,230.0
2010-04-12,190.0
2010-04-11,270.0
2010-04-10,271.0
2010-04-09,294.0
2010-04-08,189.0
2010-04-07,208.0
2010-04-06,207.0
2010-04-05,175.0
2010-04-04,179.0
2010-04-03,175.0
2010-04-02,171.0
2010-04-01,155.0
2010-03-31,198.0
2010-03-30,213.0
2010-03-29,217.0
2010-03-28,205.0
2010-03-27,198.0
2010-03-26,182.0
2010-03-25,213.0
2010-03-24,197.0
2010-03-23,187.0
2010-03-22,215.0
2010-03-21,186.0
2010-03-20,191.0
2010-03-19,203.0
2010-03-18,144.0
2010-03-17,161.0
2010-03-16,127.0
2010-03-15,138.0
2010-03-14,128.0
2010-03-13,127.0
2010-03-12,160.0
2010-03-11,119.0
2010-03-10,154.0
2010-03-09,152.0
2010-03-08,149.0
2010-03-07,141.0
2010-03-06,178.0
2010-03-05,188.0
2010-03-04,178.0
2010-03-03,187.0
2010-03-02,151.0
2010-03-01,204.0
2010-02-28,187.0
2010-02-27,165.0
2010-02-26,176.0
2010-02-25,176.0
2010-02-24,150.0
2010-02-23,196.0
2010-02-22,252.0
2010-02-21,261.0
2010-02-20,218.0
2010-02-19,224.0
2010-02-18,183.0
2010-02-17,235.0
2010-02-16,244.0
2010-02-15,182.0
2010-02-14,194.0
2010-02-13,215.0
2010-02-12,227.0
2010-02-11,193.0
2010-02-10,181.0
2010-02-09,166.0
2010-02-08,211.0
2010-02-07,221.0
2010-02-06,210.0
2010-02-05,204.0
2010-02-04,250.0
2010-02-03,235.0
2010-02-02,246.0
2010-02-01,142.0
2010-01-31,189.0
2010-01-30,210.0
2010-01-29,183.0
2010-01-28,195.0
2010-01-27,176.0
2010-01-26,178.0
2010-01-25,208.0
2010-01-24,207.0
2010-01-23,148.0
2010-01-22,152.0
2010-01-21,152.0
2010-01-20,187.0
2010-01-19,140.0
2010-01-18,120.0
2010-01-17,130.0
2010-01-16,124.0
2010-01-15,135.0
2010-01-14,137.0
2010-01-13,159.0
2010-01-12,160.0
2010-01-11,168.0
2010-01-10,154.0
2010-01-09,191.0
2010-01-08,148.0
2010-01-07,150.0
2010-01-06,159.0
2010-01-05,158.0
2010-01-04,208.0
2010-01-03,192.0
2010-01-02,163.0
2010-01-01,132.0
2009-12-31,119.0
2009-12-30,150.0
2009-12-29,156.0
2009-12-28,164.0
2009-12-27,138.0
2009-12-26,170.0
2009-12-25,159.0
2009-12-24,158.0
2009-12-23,144.0
2009-12-22,169.0
2009-12-21,152.0
2009-12-20,188.0
2009-12-19,175.0
2009-12-18,225.0
2009-12-17,201.0
2009-12-16,163.0
2009-12-15,121.0
2009-12-14,117.0
2009-12-13,113.0
2009-12-12,104.0
2009-12-11,103.0
2009-12-10,125.0
2009-12-09,106.0
2009-12-08,104.0
2009-12-07,121.0
2009-12-06,94.0
2009-12-05,108.0
2009-12-04,52.0
2009-12-03,49.0
2009-12-02,85.0
2009-12-01,99.0
2009-11-30,66.0
2009-11-29,74.0
2009-11-28,58.0
2009-11-27,78.0
2009-11-26,75.0
2009-11-25,78.0
2009-11-24,85.0
2009-11-23,102.0
2009-11-22,96.0
2009-11-21,100.0
2009-11-20,77.0
2009-11-19,84.0
2009-11-18,73.0
2009-11-17,79.0
2009-11-16,91.0
2009-11-15,100.0
2009-11-14,96.0
2009-11-13,83.0
2009-11-12,73.0
2009-11-11,70.0
2009-11-10,78.0
2009-11-09,71.0
2009-11-08,65.0
2009-11-07,70.0
2009-11-06,76.0
2009-11-05,49.0
2009-11-04,65.0
2009-11-03,62.0
2009-11-02,57.0
2009-11-01,33.0
2009-10-31,30.0
2009-10-30,45.0
2009-10-29,62.0
2009-10-28,51.0
2009-10-27,64.0
2009-10-26,67.0
2009-10-25,65.0
2009-10-24,74.0
2009-10-23,75.0
2009-10-22,87.0
2009-10-21,88.0
2009-10-20,84.0
2009-10-19,111.0
2009-10-18,99.0
2009-10-17,65.0
2009-10-16,55.0
2009-10-15,66.0
2009-10-14,85.0
2009-10-13,56.0
2009-10-12,51.0
2009-10-11,63.0
2009-10-10,79.0
2009-10-09,77.0
2009-10-08,78.0
2009-10-07,70.0
2009-10-06,51.0
2009-10-05,43.0
2009-10-04,58.0
2009-10-03,61.0
2009-10-02,58.0
2009-10-01,76.0
2009-09-30,85.0
2009-09-29,87.0
2009-09-28,85.0
2009-09-27,88.0
2009-09-26,90.0
2009-09-25,94.0
2009-09-24,102.0
2009-09-23,82.0
2009-09-22,28.0
2009-09-21,35.0
2009-09-20,74.0
2009-09-19,79.0
2009-09-18,71.0
2009-09-17,81.0
2009-09-16,84.0
2009-09-15,59.0
2009-09-14,56.0
2009-09-13,81.0
2009-09-12,70.0
2009-09-11,71.0
2009-09-10,68.0
2009-09-09,61.0
2009-09-08,58.0
2009-09-07,66.0
2009-09-06,79.0
2009-09-05,72.0
2009-09-04,71.0
2009-09-03,63.0
2009-09-02,61.0
2009-09-01,68.0
2009-08-31,79.0
2009-08-30,95.0
2009-08-29,91.0
2009-08-28,83.0
2009-08-27,64.0
2009-08-26,33.0
2009-08-25,42.0
2009-08-24,55.0
2009-08-23,8.0
2009-08-22,12.0
2009-08-21,8.0
2009-08-20,16.0
2009-08-19,24.0
2009-08-18,15.0
2009-08-17,9.0
2009-08-16,17.0
2009-08-15,25.0
2009-08-14,34.0
2009-08-13,65.0
2009-08-12,81.0
2009-08-11,68.0
2009-08-10,67.0
2009-08-09,82.0
2009-08-08,98.0
2009-08-07,83.0
2009-08-06,74.0
2009-08-05,96.0
2009-08-04,91.0
2009-08-03,58.0
2009-08-02,15.0
2009-08-01,30.0
2009-07-31,23.0
2009-07-30,12.0
2009-07-29,16.0
2009-07-28,32.0
2009-07-27,44.0
2009-07-26,64.0
2009-07-25,13.0
2009-07-24,53.0
2009-07-23,75.0
2009-07-22,66.0
2009-07-21,69.0
2009-07-20,75.0
2009-07-19,75.0
2009-07-18,52.0
2009-07-17,3.0
2009-07-16,65.0
2009-07-15,69.0
2009-07-14,46.0
2009-07-13,72.0
2009-07-12,76.0
2009-07-11,76.0
2009-07-10,84.0
2009-07-09,82.0
2009-07-08,81.0
2009-07-07,79.0
2009-07-06,63.0
2009-07-05,91.0
2009-07-04,80.0
2009-07-03,89.0
2009-07-02,84.0
2009-07-01,72.0
2009-06-30,84.0
2009-06-29,89.0
2009-06-28,76.0
2009-06-27,52.0
2009-06-26,85.0
2009-06-25,90.0
2009-06-24,74.0
2009-06-23,87.0
2009-06-22,76.0
2009-06-21,81.0
2009-06-20,75.0
2009-06-19,84.0
2009-06-18,87.0
2009-06-17,81.0
2009-06-16,77.0
2009-06-15,73.0
2009-06-14,82.0
2009-06-13,70.0
2009-06-12,74.0
2009-06-11,91.0
2009-06-10,93.0
2009-06-09,83.0
2009-06-08,94.0
2009-06-07,72.0
2009-06-06,4.0
2009-06-05,24.0
2009-06-04,57.0
2009-06-03,39.0
2009-06-02,98.0
2009-06-01,89.0
2009-05-31,74.0
2009-05-30,118.0
2009-05-29,103.0
2009-05-28,108.0
2009-05-27,103.0
2009-05-26,125.0
2009-05-25,113.0
2009-05-24,112.0
2009-05-23,96.0
2009-05-22,7.0
2009-05-21,83.0
2009-05-20,89.0
2009-05-19,104.0
2009-05-18,100.0
2009-05-17,124.0
2009-05-16,125.0
2009-05-15,115.0
2009-05-14,145.0
2009-05-13,137.0
2009-05-12,117.0
2009-05-11,127.0
2009-05-10,120.0
2009-05-09,62.0
2009-05-08,91.0
2009-05-07,122.0
2009-05-06,121.0
2009-05-05,138.0
2009-05-04,133.0
2009-05-03,125.0
2009-05-02,115.0
2009-05-01,124.0
2009-04-30,123.0
2009-04-29,133.0
2009-04-28,123.0
2009-04-27,117.0
2009-04-26,105.0
2009-04-25,111.0
2009-04-24,122.0
2009-04-23,113.0
2009-04-22,80.0
2009-04-21,121.0
2009-04-20,125.0
2009-04-19,118.0
2009-04-18,121.0
2009-04-17,125.0
2009-04-16,115.0
2009-04-15,123.0
2009-04-14,112.0
2009-04-13,127.0
2009-04-12,118.0
2009-04-11,115.0
2009-04-10,123.0
2009-04-09,103.0
2009-04-08,99.0
2009-04-07,104.0
2009-04-06,99.0
2009-04-05,117.0
2009-04-04,129.0
2009-04-03,113.0
2009-04-02,113.0
2009-04-01,120.0
2009-03-31,107.0
2009-03-30,114.0
2009-03-29,125.0
2009-03-28,112.0
2009-03-27,122.0
2009-03-26,110.0
2009-03-25,114.0
2009-03-24,116.0
2009-03-23,105.0
2009-03-22,132.0
2009-03-21,97.0
2009-03-20,77.0
2009-03-19,119.0
2009-03-18,124.0
2009-03-17,110.0
2009-03-16,115.0
2009-03-15,131.0
2009-03-14,111.0
2009-03-13,116.0
2009-03-12,115.0
2009-03-11,119.0
2009-03-10,108.0
2009-03-09,105.0
2009-03-08,113.0
2009-03-07,115.0
2009-03-06,111.0
2009-03-05,119.0
2009-03-04,108.0
2009-03-03,106.0
2009-03-02,108.0
2009-03-01,104.0
2009-02-28,107.0
2009-02-27,103.0
2009-02-26,123.0
2009-02-25,96.0
2009-02-24,107.0
2009-02-23,111.0
2009-02-22,107.0
2009-02-21,125.0
2009-02-20,110.0
2009-02-19,129.0
2009-02-18,117.0
2009-02-17,124.0
2009-02-16,119.0
2009-02-15,123.0
2009-02-14,125.0
2009-02-13,141.0
2009-02-12,124.0
2009-02-11,119.0
2009-02-10,132.0
2009-02-09,127.0
2009-02-08,129.0
2009-02-07,135.0
2009-02-06,130.0
2009-02-05,129.0
2009-02-04,121.0
2009-02-03,126.0
2009-02-02,150.0
2009-02-01,127.0
2009-01-31,118.0
2009-01-30,129.0
2009-01-29,122.0
2009-01-28,122.0
2009-01-27,103.0
2009-01-26,105.0
2009-01-25,116.0
2009-01-24,195.0
2009-01-23,201.0
2009-01-22,68.0
2009-01-21,76.0
2009-01-20,115.0
2009-01-19,118.0
2009-01-18,120.0
2009-01-17,101.0
2009-01-16,109.0
2009-01-15,117.0
2009-01-14,136.0
2009-01-13,126.0
2009-01-12,116.0
2009-01-11,95.0
2009-01-10,106.0
2009-01-09,31.0
2009-01-08,14.0
2009-01-07,0.0
2009-01-06,0.0
2009-01-05,0.0
2009-01-04,0.0
2009-01-03,0.0
2009-01-02,1.0
